date,amount,category,entity,currency,gl_code,cost_center,source_file
2024-07-21,1617.97,Logistics,XPO,USD,GL-4264,CC-21,mock_enterprise_spend.csv
2024-07-22,4590.7,Travel & Expenses,HILTON,USD,GL-1364,CC-50,mock_enterprise_spend.csv
2024-07-22,4992.18,SaaS,DOCUSIGN,USD,GL-7799,CC-24,mock_enterprise_spend.csv
2024-07-22,27600.11,Legal,WILSON SONSINI,USD,GL-6947,CC-62,mock_enterprise_spend.csv
2024-07-23,1724.42,Office Supplies,WBMASON,USD,GL-4791,CC-38,mock_enterprise_spend.csv
2024-07-23,12206.27,Payroll,DEEL,USD,GL-9753,CC-82,mock_enterprise_spend.csv
2024-07-23,4690.07,Travel & Expenses,LYFT,USD,GL-9344,CC-59,mock_enterprise_spend.csv
2024-07-23,36172.78,Professional Services,DELOITTE,USD,GL-6272,CC-90,mock_enterprise_spend.csv
2024-07-23,13670.18,Legal,WILSON SONSINI,USD,GL-5592,CC-64,mock_enterprise_spend.csv
2024-07-23,1279.13,Payroll,DEEL,USD,GL-5844,CC-43,mock_enterprise_spend.csv
2024-07-23,22306.54,Marketing,HUBSPOT,USD,GL-2594,CC-64,mock_enterprise_spend.csv
2024-07-24,16099.91,Payroll,PAYCHEX,USD,GL-8758,CC-18,mock_enterprise_spend.csv
2024-07-24,34755.38,Marketing,LINKEDIN ADS,USD,GL-2363,CC-80,mock_enterprise_spend.csv
2024-07-24,2674.85,Payroll,PAYCHEX,USD,GL-1565,CC-92,mock_enterprise_spend.csv
2024-07-24,20761.92,Professional Services,KPMG,USD,GL-5140,CC-34,mock_enterprise_spend.csv
2024-07-24,3250.58,SaaS,ASANA,USD,GL-5750,CC-92,mock_enterprise_spend.csv
2024-07-24,49401.49,Marketing,HUBSPOT,USD,GL-7188,CC-31,mock_enterprise_spend.csv
2024-07-24,20080.4,Professional Services,EY,USD,GL-3510,CC-22,mock_enterprise_spend.csv
2024-07-25,1642.27,Travel & Expenses,UNITED,USD,GL-8929,CC-58,mock_enterprise_spend.csv
2024-07-25,2335.49,Office Supplies,STAPLES,USD,GL-7868,CC-32,mock_enterprise_spend.csv
2024-07-25,3396.85,Payroll,ADP,USD,GL-8293,CC-98,mock_enterprise_spend.csv
2024-07-25,30063.45,Legal,COOLEY,USD,GL-1871,CC-34,mock_enterprise_spend.csv
2024-07-25,3574.47,Travel & Expenses,DELTA,USD,GL-3069,CC-50,mock_enterprise_spend.csv
2024-07-25,34577.98,Professional Services,EY,USD,GL-4291,CC-98,mock_enterprise_spend.csv
2024-07-26,863.12,Travel & Expenses,DELTA,USD,GL-1606,CC-53,mock_enterprise_spend.csv
2024-07-26,925.27,SaaS,DOCUSIGN,USD,GL-7672,CC-74,mock_enterprise_spend.csv
2024-07-26,16559.94,Marketing,GOOGLE ADS,USD,GL-1638,CC-84,mock_enterprise_spend.csv
2024-07-26,1153.52,SaaS,SLACK,USD,GL-8399,CC-13,mock_enterprise_spend.csv
2024-07-26,2924.94,Cloud Infrastructure,SNOWFLAKE,USD,GL-5466,CC-57,mock_enterprise_spend.csv
2024-07-26,305.7,Travel & Expenses,UBER,USD,GL-7207,CC-30,mock_enterprise_spend.csv
2024-07-26,1804.4,Office Supplies,WBMASON,USD,GL-3359,CC-15,mock_enterprise_spend.csv
2024-07-27,30702.56,Marketing,LINKEDIN ADS,USD,GL-7208,CC-18,mock_enterprise_spend.csv
2024-07-27,3927.33,Office Supplies,STAPLES,USD,GL-8292,CC-45,mock_enterprise_spend.csv
2024-07-27,2832.26,Travel & Expenses,MARRIOTT,USD,GL-5208,CC-26,mock_enterprise_spend.csv
2024-07-28,29637.15,Legal,SKADDEN,USD,GL-2134,CC-51,mock_enterprise_spend.csv
2024-07-28,4059.57,SaaS,ZENDESK,USD,GL-4668,CC-15,mock_enterprise_spend.csv
2024-07-28,4834.46,Logistics,FEDEX,USD,GL-5277,CC-82,mock_enterprise_spend.csv
2024-07-28,13701.57,Professional Services,ACCENTURE,USD,GL-6536,CC-23,mock_enterprise_spend.csv
2024-07-28,2120.3,Office Supplies,OFFICE DEPOT,USD,GL-6299,CC-67,mock_enterprise_spend.csv
2024-07-28,76902.48,Payroll,DEEL,USD,GL-5143,CC-98,mock_enterprise_spend.csv
2024-07-28,1238.73,Payroll,DEEL,USD,GL-3608,CC-32,mock_enterprise_spend.csv
2024-07-29,22761.02,Legal,SKADDEN,USD,GL-3069,CC-54,mock_enterprise_spend.csv
2024-07-29,5160.08,SaaS,ZENDESK,USD,GL-7004,CC-62,mock_enterprise_spend.csv
2024-07-29,3728.45,SaaS,SLACK,USD,GL-1597,CC-99,mock_enterprise_spend.csv
2024-07-29,16935.56,Legal,COOLEY,USD,GL-7042,CC-28,mock_enterprise_spend.csv
2024-07-29,16325.03,Legal,KIRKLAND & ELLIS,USD,GL-2955,CC-13,mock_enterprise_spend.csv
2024-07-29,2020.13,Office Supplies,AMAZON BUSINESS,USD,GL-4013,CC-42,mock_enterprise_spend.csv
2024-07-29,3087.34,Logistics,DHL,USD,GL-3355,CC-90,mock_enterprise_spend.csv
2024-07-29,22171.77,Marketing,MAILCHIMP,USD,GL-7849,CC-41,mock_enterprise_spend.csv
2024-07-29,1644.55,SaaS,SLACK,USD,GL-6956,CC-45,mock_enterprise_spend.csv
2024-07-30,40867.09,Professional Services,PWC,USD,GL-9221,CC-49,mock_enterprise_spend.csv
2024-07-30,23823.54,Professional Services,PWC,USD,GL-6644,CC-86,mock_enterprise_spend.csv
2024-07-30,2955.34,Logistics,UPS,USD,GL-9102,CC-96,mock_enterprise_spend.csv
2024-07-30,2929.52,Logistics,MAERSK,USD,GL-9953,CC-69,mock_enterprise_spend.csv
2024-07-30,292201.24,Cloud Infrastructure,SNOWFLAKE,USD,GL-2752,CC-53,mock_enterprise_spend.csv
2024-07-30,399.15,Office Supplies,WBMASON,USD,GL-4980,CC-11,mock_enterprise_spend.csv
2024-07-30,921.89,SaaS,DOCUSIGN,USD,GL-1723,CC-26,mock_enterprise_spend.csv
2024-07-30,4544.69,Logistics,XPO,USD,GL-3222,CC-58,mock_enterprise_spend.csv
2024-07-31,5785.87,Cloud Infrastructure,SNOWFLAKE,USD,GL-1760,CC-55,mock_enterprise_spend.csv
2024-07-31,37384.0,Legal,SKADDEN,USD,GL-1081,CC-71,mock_enterprise_spend.csv
2024-07-31,360093.77,Cloud Infrastructure,AZURE,USD,GL-9811,CC-81,mock_enterprise_spend.csv
2024-07-31,2289.58,Travel & Expenses,DELTA,USD,GL-2313,CC-60,mock_enterprise_spend.csv
2024-07-31,33287.27,Marketing,GOOGLE ADS,USD,GL-7156,CC-21,mock_enterprise_spend.csv
2024-07-31,27539.18,Payroll,GUSTO,USD,GL-6604,CC-30,mock_enterprise_spend.csv
2024-07-31,50499.75,Payroll,DEEL,USD,GL-8231,CC-20,mock_enterprise_spend.csv
2024-07-31,25032.74,Legal,COOLEY,USD,GL-4289,CC-26,mock_enterprise_spend.csv
2024-07-31,1022.28,Logistics,UPS,USD,GL-5762,CC-39,mock_enterprise_spend.csv
2024-07-31,4766.43,Logistics,MAERSK,USD,GL-3856,CC-59,mock_enterprise_spend.csv
2024-07-31,967.09,Logistics,UPS,USD,GL-4753,CC-62,mock_enterprise_spend.csv
2024-07-31,2749.89,Office Supplies,AMAZON BUSINESS,USD,GL-4204,CC-70,mock_enterprise_spend.csv
2024-08-01,501.87,Travel & Expenses,UNITED,USD,GL-8999,CC-98,mock_enterprise_spend.csv
2024-08-01,17381.47,Legal,KIRKLAND & ELLIS,USD,GL-8147,CC-83,mock_enterprise_spend.csv
2024-08-01,4054.67,Office Supplies,STAPLES,USD,GL-3281,CC-98,mock_enterprise_spend.csv
2024-08-01,2055.53,SaaS,ZENDESK,USD,GL-6298,CC-84,mock_enterprise_spend.csv
2024-08-01,46688.23,Payroll,ADP,USD,GL-1370,CC-70,mock_enterprise_spend.csv
2024-08-01,2323.24,Logistics,DHL,USD,GL-7794,CC-96,mock_enterprise_spend.csv
2024-08-02,3099.13,Travel & Expenses,UBER,USD,GL-7594,CC-22,mock_enterprise_spend.csv
2024-08-02,1460.12,Travel & Expenses,MARRIOTT,USD,GL-8558,CC-18,mock_enterprise_spend.csv
2024-08-02,216394.4,Cloud Infrastructure,DATADOG,USD,GL-1778,CC-74,mock_enterprise_spend.csv
2024-08-02,118514.05,Cloud Infrastructure,DATADOG,USD,GL-6214,CC-97,mock_enterprise_spend.csv
2024-08-02,1377.98,SaaS,DOCUSIGN,USD,GL-2350,CC-47,mock_enterprise_spend.csv
2024-08-02,13932.3,Legal,SKADDEN,USD,GL-4922,CC-27,mock_enterprise_spend.csv
2024-08-02,32774.58,Legal,SKADDEN,USD,GL-3821,CC-48,mock_enterprise_spend.csv
2024-08-02,2713.21,Logistics,XPO,USD,GL-3040,CC-22,mock_enterprise_spend.csv
2024-08-02,1739.16,Office Supplies,AMAZON BUSINESS,USD,GL-3902,CC-31,mock_enterprise_spend.csv
2024-08-03,31703.03,Marketing,MARKETO,USD,GL-2039,CC-93,mock_enterprise_spend.csv
2024-08-03,20137.0,Professional Services,SLALOM,USD,GL-2511,CC-89,mock_enterprise_spend.csv
2024-08-03,1257.75,Logistics,DHL,USD,GL-2917,CC-75,mock_enterprise_spend.csv
2024-08-03,26026.62,Marketing,HUBSPOT,USD,GL-8583,CC-67,mock_enterprise_spend.csv
2024-08-03,4199.24,Travel & Expenses,UNITED,USD,GL-7299,CC-88,mock_enterprise_spend.csv
2024-08-03,28908.09,Payroll,ADP,USD,GL-3081,CC-79,mock_enterprise_spend.csv
2024-08-03,15557.73,Legal,KIRKLAND & ELLIS,USD,GL-8591,CC-60,mock_enterprise_spend.csv
2024-08-04,34332.39,Professional Services,MCKINSEY,USD,GL-5617,CC-55,mock_enterprise_spend.csv
2024-08-04,37317.58,Payroll,DEEL,USD,GL-3780,CC-13,mock_enterprise_spend.csv
2024-08-04,38314.54,Professional Services,ACCENTURE,USD,GL-6707,CC-99,mock_enterprise_spend.csv
2024-08-04,175.48,Office Supplies,AMAZON BUSINESS,USD,GL-2449,CC-47,mock_enterprise_spend.csv
2024-08-04,2018.18,Office Supplies,WBMASON,USD,GL-9146,CC-91,mock_enterprise_spend.csv
2024-08-04,3978.39,SaaS,SALESFORCE,USD,GL-1523,CC-83,mock_enterprise_spend.csv
2024-08-05,33474.27,Cloud Infrastructure,SNOWFLAKE,USD,GL-6174,CC-80,mock_enterprise_spend.csv
2024-08-05,37709.02,Legal,KIRKLAND & ELLIS,USD,GL-6523,CC-11,mock_enterprise_spend.csv
2024-08-05,18791.03,Marketing,GOOGLE ADS,USD,GL-1620,CC-82,mock_enterprise_spend.csv
2024-08-05,25773.52,Payroll,ADP,USD,GL-2328,CC-68,mock_enterprise_spend.csv
2024-08-05,21361.64,Legal,COOLEY,USD,GL-5006,CC-50,mock_enterprise_spend.csv
2024-08-05,4484.29,Office Supplies,STAPLES,USD,GL-6025,CC-38,mock_enterprise_spend.csv
2024-08-06,41455.76,SaaS,ASANA,USD,GL-1438,CC-32,mock_enterprise_spend.csv
2024-08-06,3971.35,Office Supplies,STAPLES,USD,GL-1824,CC-57,mock_enterprise_spend.csv
2024-08-06,3106.89,SaaS,ZENDESK,USD,GL-5300,CC-84,mock_enterprise_spend.csv
2024-08-06,1865.06,Travel & Expenses,AMERICAN AIRLINES,USD,GL-3202,CC-92,mock_enterprise_spend.csv
2024-08-06,40633.26,Professional Services,ACCENTURE,USD,GL-1009,CC-74,mock_enterprise_spend.csv
2024-08-06,560.46,Travel & Expenses,MARRIOTT,USD,GL-1003,CC-14,mock_enterprise_spend.csv
2024-08-07,6631.72,Marketing,MARKETO,USD,GL-6858,CC-69,mock_enterprise_spend.csv
2024-08-07,1015.04,Office Supplies,WBMASON,USD,GL-7250,CC-18,mock_enterprise_spend.csv
2024-08-07,4261.19,SaaS,ASANA,USD,GL-9985,CC-16,mock_enterprise_spend.csv
2024-08-07,266.51,Logistics,DHL,USD,GL-9870,CC-74,mock_enterprise_spend.csv
2024-08-08,23746.16,Legal,COOLEY,USD,GL-6181,CC-10,mock_enterprise_spend.csv
2024-08-08,4548.69,Logistics,MAERSK,USD,GL-5173,CC-74,mock_enterprise_spend.csv
2024-08-08,4185.63,Office Supplies,AMAZON BUSINESS,USD,GL-4769,CC-27,mock_enterprise_spend.csv
2024-08-08,234001.83,Cloud Infrastructure,AWS,USD,GL-3317,CC-55,mock_enterprise_spend.csv
2024-08-08,36207.17,Payroll,DEEL,USD,GL-9034,CC-23,mock_enterprise_spend.csv
2024-08-08,30250.89,Professional Services,PWC,USD,GL-3833,CC-35,mock_enterprise_spend.csv
2024-08-08,65364.01,Payroll,RIPPLING,USD,GL-2565,CC-60,mock_enterprise_spend.csv
2024-08-08,20168.88,Legal,WILSON SONSINI,USD,GL-2645,CC-93,mock_enterprise_spend.csv
2024-08-08,24110.83,Marketing,LINKEDIN ADS,USD,GL-5949,CC-73,mock_enterprise_spend.csv
2024-08-08,53483.22,Payroll,PAYCHEX,USD,GL-8182,CC-77,mock_enterprise_spend.csv
2024-08-08,33064.03,Legal,SKADDEN,USD,GL-3432,CC-11,mock_enterprise_spend.csv
2024-08-09,4424.24,Office Supplies,STAPLES,USD,GL-8432,CC-34,mock_enterprise_spend.csv
2024-08-09,27885.18,Professional Services,DELOITTE,USD,GL-2697,CC-11,mock_enterprise_spend.csv
2024-08-09,1680.97,SaaS,NOTION,USD,GL-8001,CC-60,mock_enterprise_spend.csv
2024-08-09,17763.09,Professional Services,MCKINSEY,USD,GL-3173,CC-50,mock_enterprise_spend.csv
2024-08-09,3854.48,Travel & Expenses,DELTA,USD,GL-9555,CC-47,mock_enterprise_spend.csv
2024-08-09,10764.25,Marketing,HUBSPOT,USD,GL-6017,CC-13,mock_enterprise_spend.csv
2024-08-09,192037.9,Cloud Infrastructure,DATADOG,USD,GL-4096,CC-36,mock_enterprise_spend.csv
2024-08-09,1393.48,Office Supplies,OFFICE DEPOT,USD,GL-9029,CC-98,mock_enterprise_spend.csv
2024-08-10,3301.93,Logistics,UPS,USD,GL-2116,CC-45,mock_enterprise_spend.csv
2024-08-10,2221.05,SaaS,WORKDAY,USD,GL-2555,CC-25,mock_enterprise_spend.csv
2024-08-10,19686.45,Payroll,GUSTO,USD,GL-4695,CC-94,mock_enterprise_spend.csv
2024-08-10,4789.37,Office Supplies,OFFICE DEPOT,USD,GL-3149,CC-44,mock_enterprise_spend.csv
2024-08-10,23734.77,Legal,WILSON SONSINI,USD,GL-3994,CC-30,mock_enterprise_spend.csv
2024-08-10,3767.68,SaaS,SALESFORCE,USD,GL-9615,CC-65,mock_enterprise_spend.csv
2024-08-10,3724.24,Travel & Expenses,AMERICAN AIRLINES,USD,GL-4672,CC-52,mock_enterprise_spend.csv
2024-08-10,4209.72,Travel & Expenses,AMERICAN AIRLINES,USD,GL-7145,CC-83,mock_enterprise_spend.csv
2024-08-10,23056.85,Cloud Infrastructure,DATADOG,USD,GL-8461,CC-74,mock_enterprise_spend.csv
2024-08-11,31600.79,Legal,LATHAM & WATKINS,USD,GL-1625,CC-57,mock_enterprise_spend.csv
2024-08-11,14296.87,SaaS,WORKDAY,USD,GL-8450,CC-77,mock_enterprise_spend.csv
2024-08-11,3633.67,Office Supplies,AMAZON BUSINESS,USD,GL-1244,CC-41,mock_enterprise_spend.csv
2024-08-11,31827.32,Legal,SKADDEN,USD,GL-2093,CC-99,mock_enterprise_spend.csv
2024-08-12,44681.44,Cloud Infrastructure,AWS,USD,GL-9957,CC-59,mock_enterprise_spend.csv
2024-08-12,3769.31,Logistics,RYDER,USD,GL-2428,CC-73,mock_enterprise_spend.csv
2024-08-12,15913.06,Payroll,ADP,USD,GL-1054,CC-40,mock_enterprise_spend.csv
2024-08-12,26950.41,Legal,COOLEY,USD,GL-2626,CC-29,mock_enterprise_spend.csv
2024-08-12,14282.74,Payroll,ADP,USD,GL-4840,CC-92,mock_enterprise_spend.csv
2024-08-12,809.09,Travel & Expenses,LYFT,USD,GL-8581,CC-45,mock_enterprise_spend.csv
2024-08-12,16466.38,Payroll,DEEL,USD,GL-6991,CC-11,mock_enterprise_spend.csv
2024-08-12,715.35,Travel & Expenses,AMERICAN AIRLINES,USD,GL-7995,CC-98,mock_enterprise_spend.csv
2024-08-12,1799.62,Payroll,PAYCHEX,USD,GL-3675,CC-16,mock_enterprise_spend.csv
2024-08-13,11827.73,Cloud Infrastructure,SNOWFLAKE,USD,GL-9584,CC-20,mock_enterprise_spend.csv
2024-08-13,1141.41,Logistics,RYDER,USD,GL-7241,CC-48,mock_enterprise_spend.csv
2024-08-13,4374.21,Office Supplies,STAPLES,USD,GL-6412,CC-51,mock_enterprise_spend.csv
2024-08-13,6375.47,SaaS,NOTION,USD,GL-5754,CC-41,mock_enterprise_spend.csv
2024-08-13,2127.65,Logistics,DHL,USD,GL-7799,CC-56,mock_enterprise_spend.csv
2024-08-13,601.99,Office Supplies,OFFICE DEPOT,USD,GL-9750,CC-19,mock_enterprise_spend.csv
2024-08-13,49589.59,Marketing,FACEBOOK ADS,USD,GL-6532,CC-77,mock_enterprise_spend.csv
2024-08-13,20404.05,Marketing,MARKETO,USD,GL-9407,CC-39,mock_enterprise_spend.csv
2024-08-14,29656.98,Legal,KIRKLAND & ELLIS,USD,GL-4012,CC-76,mock_enterprise_spend.csv
2024-08-14,402.23,Office Supplies,OFFICE DEPOT,USD,GL-5093,CC-45,mock_enterprise_spend.csv
2024-08-14,23010.47,Legal,KIRKLAND & ELLIS,USD,GL-1717,CC-26,mock_enterprise_spend.csv
2024-08-14,2912.58,Travel & Expenses,HILTON,USD,GL-6657,CC-20,mock_enterprise_spend.csv
2024-08-14,2083.85,SaaS,GTLAB,USD,GL-3423,CC-86,mock_enterprise_spend.csv
2024-08-14,346.41,SaaS,HUBSPOT,USD,GL-5277,CC-76,mock_enterprise_spend.csv
2024-08-14,584.82,Travel & Expenses,UBER,USD,GL-3521,CC-26,mock_enterprise_spend.csv
2024-08-14,8144.06,Payroll,GUSTO,USD,GL-2553,CC-12,mock_enterprise_spend.csv
2024-08-14,1258.9,Payroll,GUSTO,USD,GL-8286,CC-69,mock_enterprise_spend.csv
2024-08-15,11392.64,Payroll,PAYCHEX,USD,GL-1107,CC-48,mock_enterprise_spend.csv
2024-08-15,25114.66,Legal,COOLEY,USD,GL-7140,CC-92,mock_enterprise_spend.csv
2024-08-15,3838.19,SaaS,DOCUSIGN,USD,GL-9397,CC-83,mock_enterprise_spend.csv
2024-08-15,1075.03,Travel & Expenses,UBER,USD,GL-8698,CC-15,mock_enterprise_spend.csv
2024-08-16,5368.57,SaaS,SALESFORCE,USD,GL-3126,CC-32,mock_enterprise_spend.csv
2024-08-16,10141.78,Marketing,HUBSPOT,USD,GL-6782,CC-47,mock_enterprise_spend.csv
2024-08-16,4104.98,Travel & Expenses,DELTA,USD,GL-9784,CC-82,mock_enterprise_spend.csv
2024-08-16,3004.42,Office Supplies,AMAZON BUSINESS,USD,GL-7864,CC-24,mock_enterprise_spend.csv
2024-08-16,1059.58,SaaS,DOCUSIGN,USD,GL-8601,CC-62,mock_enterprise_spend.csv
2024-08-16,41013.9,Professional Services,EY,USD,GL-1153,CC-38,mock_enterprise_spend.csv
2024-08-17,22445.12,Professional Services,KPMG,USD,GL-6739,CC-80,mock_enterprise_spend.csv
2024-08-17,243623.64,Payroll,GUSTO,USD,GL-6458,CC-16,mock_enterprise_spend.csv
2024-08-17,1898.62,Logistics,XPO,USD,GL-7399,CC-44,mock_enterprise_spend.csv
2024-08-17,1544.12,SaaS,SLACK,USD,GL-4376,CC-64,mock_enterprise_spend.csv
2024-08-17,32860.59,Professional Services,MCKINSEY,USD,GL-3073,CC-44,mock_enterprise_spend.csv
2024-08-17,7701.69,Cloud Infrastructure,AWS,USD,GL-8032,CC-42,mock_enterprise_spend.csv
2024-08-18,26661.5,Legal,WILSON SONSINI,USD,GL-8106,CC-82,mock_enterprise_spend.csv
2024-08-18,15956.45,Cloud Infrastructure,DATADOG,USD,GL-2303,CC-45,mock_enterprise_spend.csv
2024-08-18,15773.2,Legal,KIRKLAND & ELLIS,USD,GL-2191,CC-83,mock_enterprise_spend.csv
2024-08-19,10358.24,Cloud Infrastructure,DATADOG,USD,GL-1206,CC-10,mock_enterprise_spend.csv
2024-08-19,33304.66,Payroll,GUSTO,USD,GL-1840,CC-63,mock_enterprise_spend.csv
2024-08-19,1794.26,Travel & Expenses,DELTA,USD,GL-6577,CC-36,mock_enterprise_spend.csv
2024-08-19,26498.36,Legal,KIRKLAND & ELLIS,USD,GL-5592,CC-21,mock_enterprise_spend.csv
2024-08-19,8476.01,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-7884,CC-21,mock_enterprise_spend.csv
2024-08-19,26535.4,Cloud Infrastructure,AWS,USD,GL-8441,CC-30,mock_enterprise_spend.csv
2024-08-20,30771.73,Legal,COOLEY,USD,GL-8559,CC-53,mock_enterprise_spend.csv
2024-08-20,767.23,Office Supplies,OFFICE DEPOT,USD,GL-8448,CC-15,mock_enterprise_spend.csv
2024-08-20,39237.91,Marketing,HUBSPOT,USD,GL-6046,CC-64,mock_enterprise_spend.csv
2024-08-20,26160.65,Legal,SKADDEN,USD,GL-5303,CC-52,mock_enterprise_spend.csv
2024-08-20,4836.49,Logistics,DHL,USD,GL-8726,CC-39,mock_enterprise_spend.csv
2024-08-20,41716.31,Legal,SKADDEN,USD,GL-8602,CC-93,mock_enterprise_spend.csv
2024-08-20,2559.26,Travel & Expenses,AMERICAN AIRLINES,USD,GL-2819,CC-70,mock_enterprise_spend.csv
2024-08-20,4531.64,Office Supplies,STAPLES,USD,GL-2264,CC-51,mock_enterprise_spend.csv
2024-08-20,2140.28,SaaS,NOTION,USD,GL-9487,CC-78,mock_enterprise_spend.csv
2024-08-21,35004.86,SaaS,SLACK,USD,GL-7052,CC-39,mock_enterprise_spend.csv
2024-08-21,59698.02,Cloud Infrastructure,AZURE,USD,GL-2941,CC-10,mock_enterprise_spend.csv
2024-08-21,4885.68,SaaS,GTLAB,USD,GL-6695,CC-63,mock_enterprise_spend.csv
2024-08-21,2889.89,Payroll,RIPPLING,USD,GL-3285,CC-36,mock_enterprise_spend.csv
2024-08-21,28662.44,Legal,COOLEY,USD,GL-9230,CC-75,mock_enterprise_spend.csv
2024-08-21,4225.24,Payroll,GUSTO,USD,GL-8148,CC-42,mock_enterprise_spend.csv
2024-08-21,2937.79,Logistics,RYDER,USD,GL-3568,CC-91,mock_enterprise_spend.csv
2024-08-21,634.92,Travel & Expenses,LYFT,USD,GL-2310,CC-69,mock_enterprise_spend.csv
2024-08-22,229180.87,Cloud Infrastructure,DATADOG,USD,GL-4115,CC-10,mock_enterprise_spend.csv
2024-08-22,19647.03,Legal,SKADDEN,USD,GL-7869,CC-61,mock_enterprise_spend.csv
2024-08-22,49183.7,Marketing,HUBSPOT,USD,GL-6383,CC-91,mock_enterprise_spend.csv
2024-08-22,7094.15,Legal,WILSON SONSINI,USD,GL-8816,CC-15,mock_enterprise_spend.csv
2024-08-23,2771.1,Office Supplies,STAPLES,USD,GL-4514,CC-71,mock_enterprise_spend.csv
2024-08-23,27873.68,Legal,COOLEY,USD,GL-1846,CC-48,mock_enterprise_spend.csv
2024-08-23,24263.09,Cloud Infrastructure,GOOGLE CLOUD,USD,GL-2670,CC-96,mock_enterprise_spend.csv
2024-08-23,21863.9,Legal,WILSON SONSINI,USD,GL-1769,CC-78,mock_enterprise_spend.csv
2024-08-23,7234.58,Payroll,RIPPLING,USD,GL-8857,CC-32,mock_enterprise_spend.csv
2024-08-23,158287.73,Cloud Infrastructure,AZURE,USD,GL-1213,CC-26,mock_enterprise_spend.csv
2024-08-23,3175.31,Office Supplies,STAPLES,USD,GL-8139,CC-44,mock_enterprise_spend.csv
2024-08-23,22582.56,Legal,SKADDEN,USD,GL-9061,CC-48,mock_enterprise_spend.csv
2024-08-24,3886.88,SaaS,ASANA,USD,GL-2444,CC-24,mock_enterprise_spend.csv
2024-08-24,12261.51,Marketing,LINKEDIN ADS,USD,GL-8840,CC-30,mock_enterprise_spend.csv
2024-08-24,19006.57,Professional Services,MCKINSEY,USD,GL-6278,CC-12,mock_enterprise_spend.csv
2024-08-24,19756.42,Marketing,HUBSPOT,USD,GL-6028,CC-26,mock_enterprise_spend.csv
2024-08-24,33071.05,Marketing,LINKEDIN ADS,USD,GL-3257,CC-25,mock_enterprise_spend.csv
2024-08-24,17820.5,Marketing,GOOGLE ADS,USD,GL-8168,CC-64,mock_enterprise_spend.csv
2024-08-24,2159.3,Office Supplies,WBMASON,USD,GL-9660,CC-25,mock_enterprise_spend.csv
2024-08-24,64147.65,Payroll,GUSTO,USD,GL-5198,CC-52,mock_enterprise_spend.csv
2024-08-24,2116.01,Cloud Infrastructure,AWS,USD,GL-8580,CC-57,mock_enterprise_spend.csv
2024-08-24,7706.55,Cloud Infrastructure,AZURE,USD,GL-6353,CC-62,mock_enterprise_spend.csv
2024-08-25,3890.59,Travel & Expenses,DELTA,USD,GL-5113,CC-22,mock_enterprise_spend.csv
2024-08-25,21834.55,Professional Services,SLALOM,USD,GL-9682,CC-33,mock_enterprise_spend.csv
2024-08-25,3293.45,Travel & Expenses,UBER,USD,GL-2545,CC-52,mock_enterprise_spend.csv
2024-08-25,31979.58,Professional Services,DELOITTE,USD,GL-3450,CC-70,mock_enterprise_spend.csv
2024-08-25,4614.4,SaaS,SALESFORCE,USD,GL-3110,CC-83,mock_enterprise_spend.csv
2024-08-25,1503.28,Travel & Expenses,AMERICAN AIRLINES,USD,GL-5111,CC-81,mock_enterprise_spend.csv
2024-08-25,4828.25,Logistics,XPO,USD,GL-9871,CC-29,mock_enterprise_spend.csv
2024-08-25,3431.42,Logistics,XPO,USD,GL-2115,CC-84,mock_enterprise_spend.csv
2024-08-26,372.01,Office Supplies,WBMASON,USD,GL-5819,CC-67,mock_enterprise_spend.csv
2024-08-26,4169.06,Travel & Expenses,AMERICAN AIRLINES,USD,GL-6910,CC-98,mock_enterprise_spend.csv
2024-08-26,8100.87,Payroll,ADP,USD,GL-3481,CC-14,mock_enterprise_spend.csv
2024-08-26,42360.14,Cloud Infrastructure,DATADOG,USD,GL-6449,CC-43,mock_enterprise_spend.csv
2024-08-26,34466.59,Legal,SKADDEN,USD,GL-7843,CC-60,mock_enterprise_spend.csv
2024-08-26,4617.09,Logistics,DHL,USD,GL-4627,CC-49,mock_enterprise_spend.csv
2024-08-26,26976.62,Professional Services,PWC,USD,GL-1513,CC-86,mock_enterprise_spend.csv
2024-08-26,33676.26,Cloud Infrastructure,DATADOG,USD,GL-1570,CC-94,mock_enterprise_spend.csv
2024-08-27,30418.88,Professional Services,MCKINSEY,USD,GL-6072,CC-42,mock_enterprise_spend.csv
2024-08-27,29340.48,Professional Services,ACCENTURE,USD,GL-8474,CC-53,mock_enterprise_spend.csv
2024-08-27,1281.14,Office Supplies,OFFICE DEPOT,USD,GL-8014,CC-89,mock_enterprise_spend.csv
2024-08-27,23500.5,Legal,LATHAM & WATKINS,USD,GL-9703,CC-28,mock_enterprise_spend.csv
2024-08-28,24377.3,Professional Services,ACCENTURE,USD,GL-4633,CC-48,mock_enterprise_spend.csv
2024-08-28,4516.57,Payroll,DEEL,USD,GL-4008,CC-46,mock_enterprise_spend.csv
2024-08-28,521885.44,Cloud Infrastructure,SNOWFLAKE,USD,GL-7062,CC-63,mock_enterprise_spend.csv
2024-08-28,2031.55,Logistics,UPS,USD,GL-5894,CC-77,mock_enterprise_spend.csv
2024-08-29,14017.12,Professional Services,ACCENTURE,USD,GL-5808,CC-92,mock_enterprise_spend.csv
2024-08-29,21192.09,Legal,LATHAM & WATKINS,USD,GL-6273,CC-68,mock_enterprise_spend.csv
